Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[3]     94.6    0.00    0.35       1         void std::thread::_Invoker<std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::_M_invoke<0ul, 1ul, 2ul, 3ul>(std::_Index_tuple<0ul, 1ul, 2ul, 3ul>) [3]
                0.00    0.35       1/1           std::__invoke_result<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >::type std::__invoke<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(void (*&&)(int, int, ImageData&), int&&, int&&, std::reference_wrapper<ImageData>&&) [6]
                0.00    0.00       4/4           std::remove_reference<std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >&>::type&& std::move<std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >&>(std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >&) [83]
                0.00    0.00       1/1           std::tuple_element<0ul, std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::type&& std::get<0ul, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >&&) [256]
                0.00    0.00       1/1           std::tuple_element<1ul, std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::type&& std::get<1ul, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >&&) [258]
                0.00    0.00       1/1           std::tuple_element<2ul, std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::type&& std::get<2ul, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >&&) [259]
                0.00    0.00       1/1           std::tuple_element<3ul, std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::type&& std::get<3ul, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >&&) [260]
-----------------------------------------------
                0.00    0.35       1/1           std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > > >::_M_run() [7]
[4]     94.6    0.00    0.35       1         std::thread::_Invoker<std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::operator()() [4]
                0.00    0.35       1/1           void std::thread::_Invoker<std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::_M_invoke<0ul, 1ul, 2ul, 3ul>(std::_Index_tuple<0ul, 1ul, 2ul, 3ul>) [3]
-----------------------------------------------
                0.00    0.35       1/1           std::__invoke_result<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >::type std::__invoke<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(void (*&&)(int, int, ImageData&), int&&, int&&, std::reference_wrapper<ImageData>&&) [6]
[5]     94.6    0.00    0.35       1         void std::__invoke_impl<void, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(std::__invoke_other, void (*&&)(int, int, ImageData&), int&&, int&&, std::reference_wrapper<ImageData>&&) [5]
                0.00    0.35       1/1           apply_blur(int, int, ImageData&) [2]
                0.00    0.00       2/6           int&& std::forward<int>(std::remove_reference<int>::type&) [45]
                0.00    0.00       1/3           void (*&&std::forward<void (*)(int, int, ImageData&)>(std::remove_reference<void (*)(int, int, ImageData&)>::type&))(int, int, ImageData&) [94]
                0.00    0.00       1/1           std::reference_wrapper<ImageData>::operator ImageData&() const [173]
                0.00    0.00       1/16          std::reference_wrapper<ImageData>&& std::forward<std::reference_wrapper<ImageData> >(std::remove_reference<std::reference_wrapper<ImageData> >::type&) [20]
-----------------------------------------------
                0.00    0.35       1/1           void std::thread::_Invoker<std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::_M_invoke<0ul, 1ul, 2ul, 3ul>(std::_Index_tuple<0ul, 1ul, 2ul, 3ul>) [3]
[6]     94.6    0.00    0.35       1         std::__invoke_result<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >::type std::__invoke<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(void (*&&)(int, int, ImageData&), int&&, int&&, std::reference_wrapper<ImageData>&&) [6]
                0.00    0.35       1/1           void std::__invoke_impl<void, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(std::__invoke_other, void (*&&)(int, int, ImageData&), int&&, int&&, std::reference_wrapper<ImageData>&&) [5]
                0.00    0.00       2/6           int&& std::forward<int>(std::remove_reference<int>::type&) [45]
                0.00    0.00       1/3           void (*&&std::forward<void (*)(int, int, ImageData&)>(std::remove_reference<void (*)(int, int, ImageData&)>::type&))(int, int, ImageData&) [94]
                0.00    0.00       1/16          std::reference_wrapper<ImageData>&& std::forward<std::reference_wrapper<ImageData> >(std::remove_reference<std::reference_wrapper<ImageData> >::type&) [20]
-----------------------------------------------
                                                 <spontaneous>
[7]     94.6    0.00    0.35                 std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > > >::_M_run() [7]
                0.00    0.35       1/1           std::thread::_Invoker<std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::operator()() [4]
-----------------------------------------------
                                                 <spontaneous>
[8]      5.4    0.02    0.00                 _init [8]
-----------------------------------------------
                0.00    0.00       1/23          std::_Tuple_impl<2ul, int, std::reference_wrapper<ImageData> >::_Tuple_impl<int&, std::reference_wrapper<ImageData>, void>(int&, std::reference_wrapper<ImageData>&&) [205]
                0.00    0.00       1/23          std::_Head_base<1ul, int, false>::_Head_base<int&>(int&) [181]
                0.00    0.00       1/23          std::_Head_base<2ul, int, false>::_Head_base<int&>(int&) [183]
                0.00    0.00       2/23          std::thread& std::vector<std::thread, std::allocator<std::thread> >::emplace_back<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData> >(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [242]
                0.00    0.00       2/23          std::thread::thread<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>, void>(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [233]
                0.00    0.00       2/23          std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > > >::_State_impl<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData> >(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [225]
                0.00    0.00       2/23          std::thread::_Invoker<std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::_Invoker<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData> >(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [229]
                0.00    0.00       2/23          std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >::tuple<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>, true, true>(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [223]
                0.00    0.00       2/23          std::_Tuple_impl<0ul, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >::_Tuple_impl<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>, void>(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [199]
                0.00    0.00       2/23          std::_Tuple_impl<1ul, int, int, std::reference_wrapper<ImageData> >::_Tuple_impl<int&, int&, std::reference_wrapper<ImageData>, void>(int&, int&, std::reference_wrapper<ImageData>&&) [203]
                0.00    0.00       6/23          void std::vector<std::thread, std::allocator<std::thread> >::_M_realloc_insert<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData> >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [244]
[18]     0.0    0.00    0.00      23         int& std::forward<int&>(std::remove_reference<int&>::type&) [18]
-----------------------------------------------
                0.00    0.00       2/16          void std::vector<std::thread, std::allocator<std::thread> >::_M_realloc_insert<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&>(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&) [245]
                0.00    0.00       2/16          void std::vector<std::thread, std::allocator<std::thread> >::_M_realloc_insert<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData> >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [244]
                0.00    0.00       4/16          __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::difference_type __gnu_cxx::operator-<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&, __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&) [99]
                0.00    0.00       8/16          bool __gnu_cxx::operator!=<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&, __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&) [65]
[19]     0.0    0.00    0.00      16         __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::base() const [19]
-----------------------------------------------
                0.00    0.00       1/16          std::thread& std::vector<std::thread, std::allocator<std::thread> >::emplace_back<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData> >(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [242]
                0.00    0.00       1/16          std::thread::thread<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>, void>(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [233]
                0.00    0.00       1/16          std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > > >::_State_impl<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData> >(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [225]
                0.00    0.00       1/16          std::thread::_Invoker<std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::_Invoker<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData> >(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [229]
                0.00    0.00       1/16          std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >::tuple<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>, true, true>(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [223]
                0.00    0.00       1/16          std::_Tuple_impl<0ul, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >::_Tuple_impl<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>, void>(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [199]
                0.00    0.00       1/16          std::_Tuple_impl<1ul, int, int, std::reference_wrapper<ImageData> >::_Tuple_impl<int&, int&, std::reference_wrapper<ImageData>, void>(int&, int&, std::reference_wrapper<ImageData>&&) [203]
                0.00    0.00       1/16          std::_Tuple_impl<2ul, int, std::reference_wrapper<ImageData> >::_Tuple_impl<int&, std::reference_wrapper<ImageData>, void>(int&, std::reference_wrapper<ImageData>&&) [205]
                0.00    0.00       1/16          std::_Tuple_impl<3ul, std::reference_wrapper<ImageData> >::_Tuple_impl<std::reference_wrapper<ImageData> >(std::reference_wrapper<ImageData>&&) [207]
                0.00    0.00       1/16          std::_Head_base<3ul, std::reference_wrapper<ImageData>, false>::_Head_base<std::reference_wrapper<ImageData> >(std::reference_wrapper<ImageData>&&) [185]
                0.00    0.00       1/16          std::tuple_element<3ul, std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::type&& std::get<3ul, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >&&) [260]
                0.00    0.00       1/16          std::__invoke_result<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >::type std::__invoke<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(void (*&&)(int, int, ImageData&), int&&, int&&, std::reference_wrapper<ImageData>&&) [6]
                0.00    0.00       1/16          void std::__invoke_impl<void, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(std::__invoke_other, void (*&&)(int, int, ImageData&), int&&, int&&, std::reference_wrapper<ImageData>&&) [5]
                0.00    0.00       3/16          void std::vector<std::thread, std::allocator<std::thread> >::_M_realloc_insert<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData> >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [244]
[20]     0.0    0.00    0.00      16         std::reference_wrapper<ImageData>&& std::forward<std::reference_wrapper<ImageData> >(std::remove_reference<std::reference_wrapper<ImageData> >::type&) [20]
-----------------------------------------------
                0.00    0.00       2/15          std::filesystem::__cxx11::path::iterator::operator--() [191]
                0.00    0.00       3/15          std::less<std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>*>::operator()(std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>*, std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>*) const [88]
                0.00    0.00       4/15          std::filesystem::__cxx11::path::iterator::operator*() const [104]
                0.00    0.00       6/15          std::char_traits<char>::length(char const*) [39]
[21]     0.0    0.00    0.00      15         std::__is_constant_evaluated() [21]
-----------------------------------------------
                0.00    0.00       2/12          __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::operator-(long) const [100]
                0.00    0.00       4/12          std::vector<std::thread, std::allocator<std::thread> >::begin() [77]
                0.00    0.00       6/12          std::vector<std::thread, std::allocator<std::thread> >::end() [41]
[22]     0.0    0.00    0.00      12         __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::__normal_iterator(std::thread* const&) [22]
-----------------------------------------------
                0.00    0.00      12/12          std::thread* std::__relocate_a<std::thread*, std::thread*, std::allocator<std::thread> >(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&) [80]
[23]     0.0    0.00    0.00      12         std::thread* std::__niter_base<std::thread*>(std::thread*) [23]
-----------------------------------------------
                0.00    0.00       1/11          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [268]
                0.00    0.00       1/11          std::filesystem::__cxx11::path::path<char [5], std::filesystem::__cxx11::path>(char const (&) [5], std::filesystem::__cxx11::path::format) [194]
                0.00    0.00       1/11          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::__str_concat<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::value_type const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size_type, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::value_type const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size_type, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::allocator_type const&) [254]
                0.00    0.00       2/11          std::filesystem::__cxx11::path::string() const [102]
                0.00    0.00       2/11          std::filesystem::__cxx11::path::path<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::filesystem::__cxx11::path>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::filesystem::__cxx11::path::format) [112]
                0.00    0.00       4/11          main [16]
[24]     0.0    0.00    0.00      11         std::__new_allocator<char>::~__new_allocator() [24]
-----------------------------------------------
                0.00    0.00       1/10          std::thread& std::vector<std::thread, std::allocator<std::thread> >::emplace_back<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&>(apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&) [243]
                0.00    0.00       1/10          std::thread::thread<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&, , void>(apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&) [234]
                0.00    0.00       1/10          std::thread::_State_impl<std::thread::_Invoker<std::tuple<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}> > >::_State_impl<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&>(apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&) [227]
                0.00    0.00       1/10          std::thread::_Invoker<std::tuple<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}> >::_Invoker<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&>(apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&) [231]
                0.00    0.00       1/10          std::tuple<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}>::tuple<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&, true, true>(apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&) [224]
                0.00    0.00       1/10          std::_Tuple_impl<0ul, apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}>::_Tuple_impl<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&>(apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&) [201]
                0.00    0.00       1/10          std::_Head_base<0ul, apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}, false>::_Head_base<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&>(apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&) [179]
                0.00    0.00       3/10          void std::vector<std::thread, std::allocator<std::thread> >::_M_realloc_insert<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&>(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&) [245]
[25]     0.0    0.00    0.00      10         apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}& std::forward<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&>(std::remove_reference<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&>::type&) [25]
-----------------------------------------------
                0.00    0.00       1/9           std::thread& std::vector<std::thread, std::allocator<std::thread> >::emplace_back<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData> >(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [242]
                0.00    0.00       1/9           std::thread::thread<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>, void>(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [233]
                0.00    0.00       1/9           std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > > >::_State_impl<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData> >(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [225]
                0.00    0.00       1/9           std::thread::_Invoker<std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::_Invoker<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData> >(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [229]
                0.00    0.00       1/9           std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >::tuple<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>, true, true>(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [223]
                0.00    0.00       1/9           std::_Tuple_impl<0ul, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >::_Tuple_impl<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>, void>(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [199]
                0.00    0.00       3/9           void std::vector<std::thread, std::allocator<std::thread> >::_M_realloc_insert<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData> >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [244]
[26]     0.0    0.00    0.00       9         void (&std::forward<void (&)(int, int, ImageData&)>(std::remove_reference<void (&)(int, int, ImageData&)>::type&))(int, int, ImageData&) [26]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<std::thread, std::allocator<std::thread> >::_M_check_len(unsigned long, char const*) const [108]
[27]     0.0    0.00    0.00       8         std::vector<std::thread, std::allocator<std::thread> >::size() const [27]
-----------------------------------------------
                0.00    0.00       7/7           std::filesystem::__cxx11::path::_M_type() const [29]
[28]     0.0    0.00    0.00       7         std::filesystem::__cxx11::path::_List::type() const [28]
