Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.17     0.00        1     0.00   170.00  void std::__invoke_impl<void, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(std::__invoke_other, void (*&&)(int, int, ImageData&), int&&, int&&, std::reference_wrapper<ImageData>&&)
  0.00      0.17     0.00        1     0.00     0.00  std::thread* std::__uninitialized_default_n<std::thread*, unsigned long>(std::thread*, unsigned long)
  0.00      0.17     0.00        1     0.00     0.00  std::thread* std::__uninitialized_default_n_a<std::thread*, unsigned long, std::thread>(std::thread*, unsigned long, std::allocator<std::thread>&)
  0.00      0.17     0.00        1     0.00     0.00  std::tuple_element<0ul, std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::type&& std::get<0ul, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >&&)
  0.00      0.17     0.00        1     0.00     0.00  std::tuple_element<1ul, std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::type&& std::get<1ul, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >&&)
  0.00      0.17     0.00        1     0.00     0.00  std::tuple_element<2ul, std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::type&& std::get<2ul, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >&&)
  0.00      0.17     0.00        1     0.00     0.00  std::tuple_element<3ul, std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::type&& std::get<3ul, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >&&)
  0.00      0.17     0.00        1     0.00     0.00  std::reference_wrapper<ImageData> std::ref<ImageData>(ImageData&)
  0.00      0.17     0.00        1     0.00     0.00  ImageData& std::forward<ImageData&>(std::remove_reference<ImageData&>::type&)
  0.00      0.17     0.00        1     0.00     0.00  void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00      0.17     0.00        1     0.00     0.00  void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00      0.17     0.00        1     0.00   170.00  std::__invoke_result<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >::type std::__invoke<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(void (*&&)(int, int, ImageData&), int&&, int&&, std::reference_wrapper<ImageData>&&)
  0.00      0.17     0.00        1     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
  0.00      0.17     0.00        1     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2023 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 5.88% of 0.17 seconds

index % time    self  children    called     name
                0.01    0.16       1/1           void std::__invoke_impl<void, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(std::__invoke_other, void (*&&)(int, int, ImageData&), int&&, int&&, std::reference_wrapper<ImageData>&&) [4]
[1]    100.0    0.01    0.16       1         apply_blur(int, int, ImageData&) [1]
                0.16    0.00  480000/480000      calculate_average(unsigned char*, int, int, int, ImageData&) [7]
-----------------------------------------------
                0.00    0.17       1/1           std::thread::_Invoker<std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::operator()() [3]
[2]    100.0    0.00    0.17       1         void std::thread::_Invoker<std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::_M_invoke<0ul, 1ul, 2ul, 3ul>(std::_Index_tuple<0ul, 1ul, 2ul, 3ul>) [2]
                0.00    0.17       1/1           std::__invoke_result<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >::type std::__invoke<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(void (*&&)(int, int, ImageData&), int&&, int&&, std::reference_wrapper<ImageData>&&) [5]
                0.00    0.00       4/4           std::remove_reference<std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >&>::type&& std::move<std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >&>(std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >&) [116]
                0.00    0.00       1/1           std::tuple_element<0ul, std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::type&& std::get<0ul, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >&&) [271]
                0.00    0.00       1/1           std::tuple_element<1ul, std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::type&& std::get<1ul, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >&&) [272]
                0.00    0.00       1/1           std::tuple_element<2ul, std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::type&& std::get<2ul, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >&&) [273]
                0.00    0.00       1/1           std::tuple_element<3ul, std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::type&& std::get<3ul, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >&&) [274]
-----------------------------------------------
                0.00    0.17       1/1           std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > > >::_M_run() [6]
[3]    100.0    0.00    0.17       1         std::thread::_Invoker<std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::operator()() [3]
                0.00    0.17       1/1           void std::thread::_Invoker<std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::_M_invoke<0ul, 1ul, 2ul, 3ul>(std::_Index_tuple<0ul, 1ul, 2ul, 3ul>) [2]
-----------------------------------------------
                0.00    0.17       1/1           std::__invoke_result<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >::type std::__invoke<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(void (*&&)(int, int, ImageData&), int&&, int&&, std::reference_wrapper<ImageData>&&) [5]
[4]    100.0    0.00    0.17       1         void std::__invoke_impl<void, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(std::__invoke_other, void (*&&)(int, int, ImageData&), int&&, int&&, std::reference_wrapper<ImageData>&&) [4]
                0.01    0.16       1/1           apply_blur(int, int, ImageData&) [1]
                0.00    0.00       2/6           int&& std::forward<int>(std::remove_reference<int>::type&) [88]
                0.00    0.00       1/3           void (*&&std::forward<void (*)(int, int, ImageData&)>(std::remove_reference<void (*)(int, int, ImageData&)>::type&))(int, int, ImageData&) [129]
                0.00    0.00       1/16          std::reference_wrapper<ImageData>&& std::forward<std::reference_wrapper<ImageData> >(std::remove_reference<std::reference_wrapper<ImageData> >::type&) [31]
                0.00    0.00       1/1           std::reference_wrapper<ImageData>::operator ImageData&() const [189]
-----------------------------------------------
                0.00    0.17       1/1           void std::thread::_Invoker<std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::_M_invoke<0ul, 1ul, 2ul, 3ul>(std::_Index_tuple<0ul, 1ul, 2ul, 3ul>) [2]
[5]    100.0    0.00    0.17       1         std::__invoke_result<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >::type std::__invoke<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(void (*&&)(int, int, ImageData&), int&&, int&&, std::reference_wrapper<ImageData>&&) [5]
                0.00    0.17       1/1           void std::__invoke_impl<void, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(std::__invoke_other, void (*&&)(int, int, ImageData&), int&&, int&&, std::reference_wrapper<ImageData>&&) [4]
                0.00    0.00       2/6           int&& std::forward<int>(std::remove_reference<int>::type&) [88]
                0.00    0.00       1/3           void (*&&std::forward<void (*)(int, int, ImageData&)>(std::remove_reference<void (*)(int, int, ImageData&)>::type&))(int, int, ImageData&) [129]
                0.00    0.00       1/16          std::reference_wrapper<ImageData>&& std::forward<std::reference_wrapper<ImageData> >(std::remove_reference<std::reference_wrapper<ImageData> >::type&) [31]
-----------------------------------------------
                                                 <spontaneous>
[6]    100.0    0.00    0.17                 std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > > >::_M_run() [6]
                0.00    0.17       1/1           std::thread::_Invoker<std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::operator()() [3]
-----------------------------------------------
                0.16    0.00  480000/480000      apply_blur(int, int, ImageData&) [1]
[7]     94.1    0.16    0.00  480000         calculate_average(unsigned char*, int, int, int, ImageData&) [7]
-----------------------------------------------
                0.00    0.00       8/72          std::thread::thread<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}, , void>(apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&&) [62]
                0.00    0.00       8/72          std::thread::_State_impl<std::thread::_Invoker<std::tuple<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}> > >::_State_impl<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}>(apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&&) [56]
                0.00    0.00       8/72          std::thread::_Invoker<std::tuple<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}> >::_Invoker<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}>(apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&&) [60]
                0.00    0.00       8/72          std::tuple<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}>::tuple<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}, true, true>(apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&&) [55]
                0.00    0.00       8/72          std::_Tuple_impl<0ul, apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}>::_Tuple_impl<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}>(apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&&) [54]
                0.00    0.00       8/72          std::_Head_base<0ul, apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}, false>::_Head_base<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}>(apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&&) [52]
                0.00    0.00       8/72          std::tuple_element<0ul, std::tuple<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}> >::type&& std::get<0ul, apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}>(std::tuple<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}>&&) [69]
                0.00    0.00       8/72          std::__invoke_result<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}>::type std::__invoke<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}>(apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&&) [72]
                0.00    0.00       8/72          void std::__invoke_impl<void, apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}>(std::__invoke_other, apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&&) [68]
[17]     0.0    0.00    0.00      72         apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&& std::forward<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}>(std::remove_reference<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}>::type&) [17]
-----------------------------------------------
                0.00    0.00       1/42          std::thread::thread<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>, void>(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [246]
                0.00    0.00       8/42          std::thread::thread<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}, , void>(apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&&) [62]
                0.00    0.00       8/42          std::thread::thread() [63]
                0.00    0.00      25/42          std::thread::joinable() const [19]
[18]     0.0    0.00    0.00      42         std::thread::id::id() [18]
-----------------------------------------------
                0.00    0.00       8/25          std::thread::operator=(std::thread&&) [64]
                0.00    0.00      17/25          std::thread::~thread() [29]
[19]     0.0    0.00    0.00      25         std::thread::joinable() const [19]
                0.00    0.00      25/42          std::thread::id::id() [18]
                0.00    0.00      25/25          std::operator==(std::thread::id, std::thread::id) [20]
-----------------------------------------------
                0.00    0.00      25/25          std::thread::joinable() const [19]
[20]     0.0    0.00    0.00      25         std::operator==(std::thread::id, std::thread::id) [20]
-----------------------------------------------
                0.00    0.00       2/24          void std::vector<std::thread, std::allocator<std::thread> >::_M_realloc_insert<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData> >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [255]
                0.00    0.00       2/24          __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::difference_type __gnu_cxx::operator-<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&, __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&) [177]
                0.00    0.00      20/24          bool __gnu_cxx::operator!=<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&, __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&) [33]
[21]     0.0    0.00    0.00      24         __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::base() const [21]
-----------------------------------------------
                0.00    0.00      24/24          std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<std::thread::id> >, std::is_move_constructible<std::thread::id>, std::is_move_assignable<std::thread::id> >::value, void>::type std::swap<std::thread::id>(std::thread::id&, std::thread::id&) [71]
[22]     0.0    0.00    0.00      24         std::remove_reference<std::thread::id&>::type&& std::move<std::thread::id&>(std::thread::id&) [22]
-----------------------------------------------
                0.00    0.00       1/23          std::_Tuple_impl<2ul, int, std::reference_wrapper<ImageData> >::_Tuple_impl<int&, std::reference_wrapper<ImageData>, void>(int&, std::reference_wrapper<ImageData>&&) [218]
                0.00    0.00       1/23          std::_Head_base<1ul, int, false>::_Head_base<int&>(int&) [196]
                0.00    0.00       1/23          std::_Head_base<2ul, int, false>::_Head_base<int&>(int&) [198]
                0.00    0.00       2/23          std::thread& std::vector<std::thread, std::allocator<std::thread> >::emplace_back<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData> >(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [254]
                0.00    0.00       2/23          std::thread::thread<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>, void>(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [246]
                0.00    0.00       2/23          std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > > >::_State_impl<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData> >(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [243]
                0.00    0.00       2/23          std::thread::_Invoker<std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> > >::_Invoker<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData> >(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [245]
                0.00    0.00       2/23          std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >::tuple<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>, true, true>(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [242]
                0.00    0.00       2/23          std::_Tuple_impl<0ul, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >::_Tuple_impl<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>, void>(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [214]
                0.00    0.00       2/23          std::_Tuple_impl<1ul, int, int, std::reference_wrapper<ImageData> >::_Tuple_impl<int&, int&, std::reference_wrapper<ImageData>, void>(int&, int&, std::reference_wrapper<ImageData>&&) [216]
                0.00    0.00       6/23          void std::vector<std::thread, std::allocator<std::thread> >::_M_realloc_insert<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData> >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [255]
[23]     0.0    0.00    0.00      23         int& std::forward<int&>(std::remove_reference<int&>::type&) [23]
-----------------------------------------------
                0.00    0.00      18/18          std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_M_head(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [25]
[24]     0.0    0.00    0.00      18         std::_Head_base<0ul, std::thread::_State*, false>::_M_head(std::_Head_base<0ul, std::thread::_State*, false>&) [24]
-----------------------------------------------
                0.00    0.00      18/18          std::thread::_State*& std::__get_helper<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [27]
[25]     0.0    0.00    0.00      18         std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_M_head(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [25]
                0.00    0.00      18/18          std::_Head_base<0ul, std::thread::_State*, false>::_M_head(std::_Head_base<0ul, std::thread::_State*, false>&) [24]
-----------------------------------------------
                0.00    0.00       9/18          std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::~unique_ptr() [41]
                0.00    0.00       9/18          std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::__uniq_ptr_impl(std::thread::_State*) [45]
[26]     0.0    0.00    0.00      18         std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::_M_ptr() [26]
                0.00    0.00      18/18          std::tuple_element<0ul, std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> > >::type& std::get<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >&) [28]
-----------------------------------------------
                0.00    0.00      18/18          std::tuple_element<0ul, std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> > >::type& std::get<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >&) [28]
